GPE	ananda	6
GPE	cala	3
GPE	curry	10
GPE	nagita	4
GPE	sunidha	7
GPE	tathagatas	4
NORP	celestial	9
PERSON	arahant	31
PERSON	bhante	4
PERSON	bodhisatta	9
PERSON	deity	4
PERSON	kalama	5
PERSON	nalaka	5
PERSON	noble one	17
PERSON	perfect one	7
PERSON	private buddha	9
PERSON	sage	5
PERSON	seeing one	9
PERSON	tathagatas	19
PERSON	wanderer	4
