GPE	nagita	17540	an05.030.than.html	4	GPE	Nagita	105	111	Now at that time Ven. Nagita was the Blessed One's attendant. So the Blessed One addressed Ven. Nagita: "Nagita, what is that loud racket, that great racket, like fishermen with a catch of fish?"
GPE	nagita	18033	an06.042.than.html	4	GPE	Nagita	105	111	Now at that time Ven. Nagita was the Blessed One's attendant. So the Blessed One addressed Ven. Nagita: "Nagita, what is that loud racket, that great racket, like fishermen with a catch of fish?"
GPE	nagita	18038	an06.042.than.html	9	GPE	Nagita	1	7	"Nagita, there is the case where I see a monk sitting in concentration in a village dwelling. The thought occurs to me, 'Soon a monastery attendant will disturb this venerable one in some way, or a novice will, and rouse him from his concentration.' And so I am not pleased with that monk's village-dwelling.
GPE	nagita	18801	an08.086.than.html	4	GPE	Nagita	105	111	Now at that time Ven. Nagita was the Blessed One's attendant. So the Blessed One addressed Ven. Nagita: "Nagita, what is that loud racket, that great racket, like fishermen with a catch of fish?"
